index,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
37289,U001,200769623,WAL-MAR us,2020-04-04 03:35:47.625000000,2020,1930610337,2020-06-03,2020-03-21,2020-03-06,NAH4,5181.6,0-15
37299,U001,200769623,WAL-MAR corporation,2020-04-24 07:54:57.687500000,2020,1930798644,2020-04-18,2020-05-03,2020-04-18,NAH4,25404.66,Before Due Date
37315,U001,200769623,WAL-MAR in,2020-04-25 06:39:54.312500000,2020,1930783914,2020-04-15,2020-04-30,2020-04-15,NAH4,28584.36,Before Due Date
37318,U001,200148860,DOLLA trust,2020-05-17 00:59:50.062500000,2020,1930809733,2020-04-22,2020-05-07,2020-04-22,NAA8,98712.19,0-15
37325,U001,200769623,WAL-MAR corp,2020-06-11 11:51:24.750000000,2020,1930860751,2020-07-05,2020-05-22,2020-05-07,NAH4,40110.28,16-30
37328,U001,200799367,MCL us,2020-04-02 01:32:30.250000000,2020,1930793396,2020-04-17,2020-05-02,2020-04-17,NAA8,36480.6,Before Due Date
37340,U001,200769623,WAL-MAR in,2020-04-03 05:29:44.765625000,2020,1930675927,2020-03-22,2020-04-06,2020-03-22,NAH4,23176.44,Before Due Date
37350,U001,200772670,ASSOCIAT co,2020-05-08 08:29:47.250000000,2020,1930773283,2020-09-04,2020-04-24,2020-04-09,NAU5,4224.3,0-15
37361,U001,200769623,WAL-MAR corp,2020-06-08 02:35:21.750000000,2020,1930853329,2020-03-05,2020-05-18,2020-05-03,NAH4,2965.15,16-30
37382,U001,200754278,MBM  associates,2020-04-04 04:12:41.125000000,2020,1930637837,2020-03-16,2020-04-17,2020-03-16,NA32,11040.96,Before Due Date
37386,U001,200769623,WAL-MAR us,2020-06-09 02:09:09.875000000,2020,1930846632,2020-01-05,2020-05-16,2020-05-01,NAH4,10097.91,16-30
37388,U001,200782669,SYGMA llc,2020-05-03 20:18:52.625000000,2020,1930747486,2020-04-04,2020-04-19,2020-04-04,NAA8,7526.54,0-15
37390,U001,200696090,UNITE in,2020-04-21 04:55:09.812500000,2020,1930764546,2020-04-15,2020-04-30,2020-04-15,NAA8,4391.24,Before Due Date
37396,U001,200769623,WAL-MAR in,2020-05-05 05:34:29.875000000,2020,1930763288,2020-08-04,2020-04-23,2020-04-08,NAH4,4088.45,0-15
37406,U001,200290370,BARGAIN  associates,2020-04-19 09:27:01.781250000,2020,1930723397,2020-03-31,2020-04-15,2020-03-31,NAA8,13431.2,0-15
37407,CA02,140104409,LOB associates,2020-04-06 08:30:33.156250000,2020,2960624073,2020-03-29,2020-04-09,2020-03-30,CA10,229694.93399999998,Before Due Date
37413,U001,200780825,SYSCO FO foundation,2020-05-02 21:52:04.125000000,2020,1930611470,2020-11-03,2020-04-12,2020-03-11,NA32,15271.63,16-30
37421,CA02,140104409,LOB foundation,2020-07-01 11:46:07.000000000,2020,2960625703,2020-03-31,2020-04-10,2020-03-31,CAX2,28.266,Greatar than 60
37426,U001,200759082,INGL systems,2020-04-17 08:01:03.375000000,2020,1930796846,2020-04-16,2020-05-01,2020-04-16,NAA8,26029.48,Before Due Date
37428,U001,200797452,US  co,2020-05-23 11:02:43.125000000,2020,1930814477,2020-04-22,2020-05-07,2020-04-22,NAA8,16312.09,16-30
37431,U001,200726979,BJ'S  associates,2020-05-23 20:34:47.500000000,2020,1930839798,2020-01-05,2020-05-16,2020-05-01,NAA8,178.63,0-15
37434,U001,200780383,MEIJ foundation,2020-04-30 22:55:50.250000000,2020,1930862214,2020-06-05,2020-05-21,2020-05-06,NAA8,93.33,Before Due Date
37440,U001,200769623,WAL-MAR systems,2020-03-24 06:47:24.437500000,2020,1930653430,2020-03-14,2020-03-29,2020-03-14,NAH4,27468.03,Before Due Date
37445,U001,200769623,WAL-MAR systems,2020-04-25 12:22:41.375000000,2020,1930797893,2020-04-18,2020-05-03,2020-04-18,NAH4,245.48,Before Due Date
37446,U001,200761734,H E BUT corp,2020-05-18 21:03:26.882812500,2020,1930856936,2020-05-05,2020-05-20,2020-05-05,NAA8,72895.62,Before Due Date
37456,U001,200726979,BJ'S  llc,2020-03-30 12:30:22.468750000,2020,1930645936,2020-03-13,2020-03-28,2020-03-13,NAA8,525.73,0-15
37464,CA02,140104429,COSTCO llc,2020-04-12 01:40:14.500000000,2020,2960614248,2020-02-27,2020-03-10,2020-02-29,CA10,912.401,31-45
37467,U001,200084659,KR systems,2020-05-06 15:22:33.625000000,2020,1930724999,2020-01-04,2020-04-16,2020-04-01,NAA8,14577.5,16-30
37476,U001,200769623,WAL-MAR ,2020-05-15 16:53:52.187500000,2020,1930802171,2020-04-21,2020-05-06,2020-04-21,NAH4,245.14,0-15
37490,U001,200769623,WAL-MAR corp,2020-03-06 20:28:31.187500000,2020,1930570930,2020-02-28,2020-03-14,2020-02-28,NAH4,1898.2,Before Due Date
37495,U001,200769623,WAL-MAR associates,2020-05-14 22:56:11.062500000,2020,1930800766,2020-04-22,2020-05-07,2020-04-22,NAH4,12250.71,0-15
37496,U001,100031704,DELHAIZE foundation,2020-03-31 02:12:27.875000000,2020,1930587171,2020-02-03,2020-03-17,2020-03-02,NAA8,23236.72,0-15
37513,CA02,140106372,G T  systems,2020-05-21 23:03:19.250000000,2020,2960625374,2020-02-04,2020-04-13,2020-04-03,CA10,3158.3369999999995,31-45
37518,U001,200769623,WAL-MAR corporation,2020-04-06 02:17:37.140625000,2020,1930704104,2020-03-25,2020-04-09,2020-03-25,NAH4,30961.03,Before Due Date
37523,CA02,140104440,SO systems,2020-04-14 18:48:58.750000000,2020,2960633410,2020-05-05,2020-05-15,2020-05-05,CA10,6191.556,Before Due Date
37527,U001,200704858,WAKE in,2020-03-26 23:23:54.000000000,2020,1930706803,2020-03-27,2020-04-11,2020-03-27,NAA8,47050.47,Before Due Date
37529,U001,200793568,SUPE us,2020-04-18 00:42:03.187500000,2020,1930693344,2020-03-24,2020-04-08,2020-03-24,NAA8,18775.11,0-15
37531,U001,200769623,WAL-MAR corporation,2020-04-25 07:23:13.062500000,2020,1930800725,2020-04-18,2020-05-03,2020-04-18,NAH4,44894.83,Before Due Date
37539,U001,200762301,C&S WH foundation,2020-04-23 05:05:31.968750000,2020,1930774050,2020-09-04,2020-04-24,2020-04-09,NAC6,61980.73,Before Due Date
37556,U001,100012638,99 CE llc,2020-06-06 04:09:42.000000000,2020,1930666069,2020-03-18,2020-04-02,2020-03-18,NAA8,7788.0,Greatar than 60
37561,U001,200712105,WALG ,2020-03-14 10:13:52.140625000,2020,1930594013,2020-02-03,2020-03-17,2020-03-02,NAA8,5094.8,Before Due Date
37565,CA02,140105847,GORDON F associates,2020-04-19 09:40:10.976562500,2020,2960626297,2020-08-04,2020-04-18,2020-04-08,CA10,6111.097999999999,0-15
37570,U001,CCCA02,KRAFT  us,2020-04-03 20:39:34.000000000,2020,1930703971,2020-03-26,2020-04-30,2020-03-26,NAG2,14151.51,Before Due Date
37572,U001,200752607,IRA HI foundation,2020-05-27 13:33:48.562500000,2020,1930873485,2020-07-05,2020-05-22,2020-05-07,NAA8,7144.12,0-15
37575,U001,200759878,SA foundation,2020-04-13 12:51:22.125000000,2020,1930787909,2020-04-16,2020-05-01,2020-04-16,NAH4,28213.78,Before Due Date
37579,U001,200696090,UNITE associates,2020-05-12 13:32:19.375000000,2020,1930763926,2020-11-04,2020-04-26,2020-04-11,NAA8,6646.58,16-30
37588,U001,200744019,TARG associates,2020-04-01 23:04:05.812500000,2020,1930618975,2020-08-03,2020-03-23,2020-03-08,NAA8,7664.54,0-15
37594,U001,200772670,ASSOCIAT trust,2020-04-04 06:19:54.750000000,2020,1930624701,2020-09-03,2020-03-24,2020-03-09,NAU5,80627.06,0-15
37605,U001,200726979,BJ'S  corp,2020-04-06 08:39:58.125000000,2020,1930595975,2020-04-03,2020-03-19,2020-03-04,NAA8,503.69,16-30
37609,U001,200833713,JETRO associates,2020-05-25 10:12:22.187500000,2020,1930846689,2020-01-05,2020-05-16,2020-05-01,NAA8,15367.79,0-15
37613,U001,200769623,WAL-MAR llc,2020-03-29 13:13:54.000000000,2020,1930681793,2020-03-21,2020-04-05,2020-03-21,NAH4,21432.66,Before Due Date
37618,U001,200803720,DEC systems,2020-03-11 06:30:47.000000000,2020,1930818052,2020-04-23,2020-04-26,2020-04-16,NAM2,4554.36,Before Due Date
37620,U001,200759878,SA corporation,2020-05-04 03:03:12.187500000,2020,1930761290,2020-09-04,2020-04-24,2020-04-09,NAH4,11460.98,0-15
37626,CA02,140105000,ITWA trust,2020-05-01 10:24:51.500000000,2020,2960625126,2020-03-29,2020-04-10,2020-03-31,CA10,2298.345,16-30
37627,U001,200759878,SA foundation,2020-03-21 20:29:22.125000000,2020,1930666161,2020-03-19,2020-04-03,2020-03-19,NAH4,18900.99,Before Due Date
37629,U001,200712187,SPAR systems,2020-05-05 17:37:19.750000000,2020,1930832123,2020-04-27,2020-05-12,2020-04-27,NAA8,94753.39,Before Due Date
37636,U001,200794332,COST trust,2020-03-21 17:40:25.250000000,2020,1930675717,2020-03-21,2020-04-05,2020-03-21,NAAX,1477.56,Before Due Date
37644,U001,200705742,DOT co,2020-03-21 16:36:31.312500000,2020,1930593169,2020-02-03,2020-03-17,2020-03-02,NAA8,6884.28,0-15
37648,U001,200705742,DOT llc,2020-04-23 16:06:40.437500000,2020,1930794057,2020-04-15,2020-04-30,2020-04-15,NAA8,8101.5,Before Due Date
37651,U001,200965912,C&S W foundation,2020-04-11 04:38:59.656250000,2020,1930686409,2020-03-24,2020-04-08,2020-03-24,NAC6,58566.04,0-15
37652,U001,200769623,WAL-MAR in,2020-05-05 06:37:35.312500000,2020,1930774074,2020-12-04,2020-04-27,2020-04-12,NAH4,77615.3,0-15
37656,U001,200776463,KROGE associates,2020-04-29 06:45:35.187500000,2020,1930808272,2020-04-21,2020-05-06,2020-04-21,NAA8,63898.18,Before Due Date
37658,U001,200727272,BROOKS systems,2020-05-02 08:57:23.125000000,2020,1930733322,2020-02-04,2020-04-17,2020-04-02,NAA8,1845.33,16-30
37677,U001,200865666,RESTAU foundation,2020-04-20 00:51:27.687500000,2020,1930674037,2020-03-19,2020-04-08,2020-03-19,NAD1,2801.99,0-15
37692,U001,100015557,BI corp,2020-06-08 16:53:43.000000000,2020,1930637891,2020-11-03,2020-05-15,2020-03-11,NAGD,3890.12,16-30
37700,U001,200943275,US  systems,2020-04-17 04:23:38.375000000,2020,1930587304,2020-02-03,2020-04-03,2020-03-02,NA32,15521.41,0-15
37704,U001,200936373,SUPE llc,2020-04-28 01:10:43.187500000,2020,1930806205,2020-04-21,2020-05-06,2020-04-21,NAA8,105322.18,Before Due Date
37707,U001,200762950,HAR trust,2020-03-30 07:16:18.000000000,2020,1930567901,2020-02-27,2020-03-13,2020-02-27,NAA8,122026.3,16-30
37709,U001,200742521,GLA co,2020-03-27 21:25:39.000000000,2020,1930638205,2020-03-18,2020-04-19,2020-03-18,NA32,18623.99,Before Due Date
37719,U001,200762301,C&S WH systems,2020-03-18 16:09:44.375000000,2020,1930651926,2020-03-15,2020-03-30,2020-03-15,NAC6,19730.75,Before Due Date
37728,U001,100031704,DELHAIZE ,2020-04-19 05:27:51.625000000,2020,1930673666,2020-03-19,2020-04-03,2020-03-19,NAA8,98360.53,16-30
37732,U001,200726979,BJ'S  associates,2020-05-03 12:40:07.125000000,2020,1930772971,2020-05-04,2020-04-20,2020-04-05,NAA8,627.1,0-15
37736,U001,200726979,BJ'S  corp,2020-03-15 07:54:54.500000000,2020,1930653199,2020-03-16,2020-03-31,2020-03-16,NAA8,33.18,Before Due Date
37737,U001,200594874,ADEL trust,2020-04-06 08:00:30.937500000,2020,1930668366,2020-03-19,2020-04-03,2020-03-19,NAA8,66751.36,0-15
37748,U001,200764795,SYSCO  systems,2020-03-31 14:36:06.687500000,2020,1930596199,2020-05-03,2020-03-20,2020-03-05,NAA8,9612.34,0-15
37753,U001,200772670,ASSOCIAT associates,2020-04-25 13:45:24.375000000,2020,1930736161,2020-02-04,2020-04-17,2020-04-02,NAU5,248.36,0-15
37761,U001,200754118,ARMY trust,2020-04-11 22:03:47.625000000,2020,1930606069,2020-10-03,2020-03-25,2020-03-10,NAA8,48700.8,16-30
37762,U001,200769623,WAL-MAR co,2020-03-24 01:35:34.812500000,2020,1930580067,2020-01-03,2020-03-16,2020-03-01,NAH4,3816.75,0-15
37763,U001,200508557,FOODL us,2020-05-15 06:44:20.000000000,2020,1930565468,2020-03-03,2020-03-18,2020-03-03,NAA8,4661.96,46-60
37770,U001,200769623,WAL-MAR in,2020-06-08 08:51:21.500000000,2020,1930845400,2020-02-05,2020-05-17,2020-05-02,NAH4,43599.54,16-30
37781,U001,200769623,WAL-MAR systems,2020-04-05 16:17:39.812500000,2020,1930636989,2020-12-03,2020-03-27,2020-03-12,NAH4,14830.88,0-15
37782,U001,200769623,WAL-MAR trust,2020-03-13 02:00:46.703125000,2020,1930581324,2020-02-28,2020-03-14,2020-02-28,NAH4,49550.76,Before Due Date
37787,U001,200772670,ASSOCIAT corporation,2020-04-13 20:53:47.625000000,2020,1930606287,2020-06-03,2020-03-21,2020-03-06,NAU5,26700.07,16-30
37789,U001,200769623,WAL-MAR corp,2020-04-04 12:06:13.750000000,2020,1930692034,2020-03-24,2020-04-08,2020-03-24,NAH4,1414.68,Before Due Date
37790,U001,200726979,BJ'S  ,2020-04-07 15:06:35.250000000,2020,1930627444,2020-11-03,2020-03-26,2020-03-11,NAA8,9222.81,0-15
37792,U001,200705089,JETR trust,2020-04-09 19:42:57.187500000,2020,1930660790,2020-03-18,2020-04-02,2020-03-18,NAA8,5268.25,0-15
37793,U001,200418007,AM trust,2020-05-28 06:46:45.875000000,2020,1930850172,2020-06-05,2020-05-21,2020-05-06,NAA8,11638.8,0-15
37806,CA02,100021489,CHENS E llc,2020-02-02 13:59:17.000000000,2020,2960632823,2020-04-05,2020-05-16,2020-05-06,CA10,9408.0,Before Due Date
37809,CA02,140106231,PRATT us,2020-04-08 18:13:23.375000000,2020,2960626481,2020-06-04,2020-04-24,2020-04-14,CA10,37792.58,Before Due Date
37817,U001,200759878,SA associates,2020-04-24 02:41:07.812500000,2020,1930802829,2020-04-21,2020-05-06,2020-04-21,NAH4,13883.47,Before Due Date
37818,U001,200769623,WAL-MAR systems,2020-03-10 18:32:31.062500000,2020,1930576936,2020-02-28,2020-03-14,2020-02-28,NAH4,71829.82,Before Due Date
37821,U001,100043909,ORIO llc,2020-08-05 07:57:29.000000000,2020,1930672629,2020-03-27,2020-04-16,2020-03-27,NAD1,1160.0,
37823,U001,200726979,BJ'S  corp,2020-03-17 07:41:56.085937500,2020,1930584096,2020-01-03,2020-03-16,2020-03-01,NAA8,134.79,0-15
37825,U001,200729942,SA corp,2020-05-23 13:57:30.312500000,2020,1930833619,2020-04-28,2020-05-13,2020-04-28,NAA8,50277.81,0-15
37828,U001,200769623,WAL-MAR ,2020-04-03 22:32:45.625000000,2020,1930606529,2020-06-03,2020-03-21,2020-03-06,NAH4,5514.9,0-15
37850,U001,200778870,C us,2020-04-30 23:50:32.093750000,2020,1930783237,2020-04-14,2020-04-29,2020-04-14,NAA8,3301.42,0-15
37851,U001,200418007,AM corporation,2020-04-29 23:29:34.625000000,2020,1930761446,2020-07-04,2020-04-22,2020-04-07,NAA8,53790.72,0-15
37852,U001,CCCA02,KRAFT  ,2020-03-11 18:44:34.500000000,2020,1930575381,2020-02-27,2020-04-02,2020-02-27,NAG2,13464.22,Before Due Date
37854,U001,200759878,SA systems,2020-03-29 01:10:25.437500000,2020,1930669218,2020-03-19,2020-04-03,2020-03-19,NAH4,24629.74,Before Due Date
37858,CA02,140104429,COSTCO llc,2020-03-13 09:43:11.640625000,2020,2960616773,2020-03-03,2020-03-13,2020-03-03,CA10,27716.450999999997,0-15
37859,U001,200782001,GORDO co,2020-03-29 21:51:55.312500000,2020,1930594749,2020-04-03,2020-03-19,2020-03-04,NAA8,45084.96,0-15
37868,U001,200792293,UNIFIE corporation,2020-03-31 21:41:02.875000000,2020,1930739680,2020-05-04,2020-04-20,2020-04-05,NAA8,99286.28,Before Due Date
37870,U001,200763814,SYSCO F us,2020-05-08 13:40:28.125000000,2020,1930753049,2020-06-04,2020-04-21,2020-04-06,NAA8,3400.67,16-30
37871,U001,200833713,JETRO associates,2020-06-23 07:29:44.500000000,2020,1930665118,2020-03-18,2020-04-07,2020-03-18,NAD1,4327.25,Greatar than 60
37880,U001,200769623,WAL-MAR us,2020-06-13 02:00:53.375000000,2020,1930853086,2020-05-05,2020-05-20,2020-05-05,NAH4,71834.54,16-30
37909,U001,200772595,SAFEW systems,2020-03-29 07:04:19.875000000,2020,1930660270,2020-03-18,2020-04-02,2020-03-18,NAA8,106830.47,Before Due Date
37910,U001,200769623,WAL-MAR corp,2020-04-07 11:29:46.625000000,2020,1930717742,2020-03-31,2020-04-15,2020-03-31,NAH4,38008.88,Before Due Date
37925,CA02,140104440,SO us,2020-02-26 09:36:55.125000000,2020,2960616564,2020-06-03,2020-03-19,2020-03-09,CA10,18192.684999999998,Before Due Date
37932,U001,200881076,ALBERT trust,2020-04-23 16:23:02.406250000,2020,1930776696,2020-11-04,2020-04-26,2020-04-11,NAA8,15335.47,Before Due Date
37935,U001,200769072,GREC systems,2020-03-30 12:16:37.625000000,2020,1930673231,2020-03-20,2020-04-04,2020-03-20,NAA8,41142.78,Before Due Date
37940,U001,200704858,WAKE corporation,2020-04-12 00:37:32.453125000,2020,1930722736,2020-03-31,2020-04-15,2020-03-31,NAA8,44478.29,Before Due Date
37942,U001,200739006,AL associates,2020-05-11 07:46:00.968750000,2020,1930816069,2020-04-28,2020-05-13,2020-04-28,NAA8,19475.95,Before Due Date
37945,U001,CCU013,KRAFT F corporation,2020-03-12 10:42:21.625000000,2020,1930570987,2020-01-03,2020-03-01,2020-03-01,NAX2,52611.54,0-15
37947,U001,200555117,BURR systems,2020-04-28 00:29:24.406250000,2020,1930800593,2020-04-19,2020-05-04,2020-04-19,NAA8,198.25,Before Due Date
37949,U001,200744019,TARG trust,2020-04-06 19:48:15.945312500,2020,1930691971,2020-03-24,2020-04-08,2020-03-24,NAA8,46426.44,Before Due Date
37952,U001,200744019,TARG in,2020-04-22 15:41:50.937500000,2020,1930798525,2020-04-18,2020-05-03,2020-04-18,NAA8,10412.04,Before Due Date
37955,U001,200786288,FAMILY corporation,2020-04-22 06:55:39.250000000,2020,1930624021,2020-10-03,2020-03-25,2020-03-10,NAC6,15020.07,16-30
37956,U001,200726979,BJ'S  associates,2020-05-30 22:13:39.000000000,2020,1930855705,2020-04-05,2020-05-19,2020-05-04,NAA8,285.8,0-15
37976,U001,200770677,KRAS corporation,2020-05-16 06:18:14.953125000,2020,1930831818,2020-04-29,2020-05-14,2020-04-29,NAA8,2706.24,0-15
37977,U001,CCU013,KRAFT F llc,2020-03-18 16:59:48.375000000,2020,1930699698,2020-03-25,2020-03-25,2020-03-25,NAX2,23571.54,Before Due Date
37983,U001,200437182,FOOD  corporation,2020-05-17 03:14:30.750000000,2020,1930787866,2020-04-15,2020-04-30,2020-04-15,NAA8,42313.42,16-30
37984,U001,200706844,WINC corp,2020-03-11 20:19:55.625000000,2020,1930583096,2020-02-03,2020-03-17,2020-03-02,NAA8,8049.88,Before Due Date
37991,U001,200759878,SA foundation,2020-04-26 04:39:30.687500000,2020,1930739857,2020-03-04,2020-04-18,2020-04-03,NAH4,41269.55,0-15
37994,U001,200759878,SA in,2020-03-21 16:45:26.687500000,2020,1930586916,2020-02-03,2020-03-17,2020-03-02,NAH4,33530.87,0-15
37997,U001,200759878,SA ,2020-04-17 23:23:49.312500000,2020,1930779223,2020-04-15,2020-04-30,2020-04-15,NAH4,15027.12,Before Due Date
37998,U001,CCCA02,KRAFT  foundation,2020-03-11 07:36:58.500000000,2020,1930576986,2020-02-28,2020-04-03,2020-02-28,NAG2,20898.0,Before Due Date
38002,U001,200769623,WAL-MAR corporation,2020-04-08 13:34:19.125000000,2020,1930711469,2020-03-28,2020-04-12,2020-03-28,NAH4,57363.15,Before Due Date
38006,U001,200776463,KROGE co,2020-04-22 06:01:48.562500000,2020,1930740838,2020-03-04,2020-04-18,2020-04-03,NAA8,98418.92,0-15
38007,U001,200769623,WAL-MAR systems,2020-04-29 08:00:00.875000000,2020,1930731262,2020-02-04,2020-04-17,2020-04-02,NAH4,14622.5,0-15
38023,U001,CCU013,KRAFT F in,2020-03-18 18:12:20.406250000,2020,1930669541,2020-03-22,2020-03-22,2020-03-22,NAX2,21222.0,Before Due Date
38025,U001,200793513,KROGER us,2020-03-18 17:13:39.125000000,2020,1930653420,2020-03-14,2020-03-29,2020-03-14,NAA8,112934.98,Before Due Date
38026,U001,200769623,WAL-MAR systems,2020-04-10 23:40:00.750000000,2020,1930715820,2020-03-30,2020-04-14,2020-03-30,NAH4,31403.63,Before Due Date
38029,U001,200781831,RITE foundation,2020-04-14 07:49:09.812500000,2020,1930700836,2020-03-26,2020-04-10,2020-03-26,NAA8,49065.2,0-15
38032,U001,200769623,WAL-MAR trust,2020-04-04 14:48:34.125000000,2020,1930620228,2020-07-03,2020-03-22,2020-03-07,NAH4,40423.35,0-15
38033,U001,200794332,COST associates,2020-04-19 03:42:09.125000000,2020,1930693257,2020-03-26,2020-04-10,2020-03-26,NAAX,84637.97,0-15
38037,U001,200769623,WAL-MAR ,2020-05-17 23:43:17.812500000,2020,1930819883,2020-04-25,2020-05-10,2020-04-25,NAH4,2489.09,0-15
38042,U001,200769623,WAL-MAR corp,2020-03-31 01:07:01.187500000,2020,1930594062,2020-04-03,2020-03-19,2020-03-04,NAH4,35568.6,0-15
38050,U001,200148860,DOLLA trust,2020-04-13 02:20:58.750000000,2020,1930598371,2020-05-03,2020-03-20,2020-03-05,NAA8,14185.26,16-30
38053,U001,200418007,AM corp,2020-04-23 06:55:34.750000000,2020,1930797845,2020-04-23,2020-05-08,2020-04-23,NAA8,7694.64,Before Due Date
38055,U001,200148860,DOLLA corp,2020-06-04 01:03:28.437500000,2020,1930877423,2020-08-05,2020-05-23,2020-05-08,NAA8,41901.44,0-15
38056,U001,200769623,WAL-MAR systems,2020-04-10 23:40:00.750000000,2020,1930719950,2020-03-30,2020-04-14,2020-03-30,NAH4,37994.99,Before Due Date
38077,U001,200769623,WAL-MAR in,2020-03-25 11:29:09.812500000,2020,1930653800,2020-03-15,2020-03-30,2020-03-15,NAH4,21659.37,Before Due Date
38081,U001,200769623,WAL-MAR co,2020-04-03 13:03:05.312500000,2020,1930714969,2020-03-31,2020-04-15,2020-03-31,NAH4,7496.7,Before Due Date
38082,U001,200769623,WAL-MAR systems,2020-06-07 12:12:13.000000000,2020,1930848596,2020-01-05,2020-05-16,2020-05-01,NAH4,471.56,16-30
38084,U001,200705372,FR corp,2020-05-22 23:32:21.078125000,2020,1930653471,2020-03-17,2020-05-21,2020-03-17,NAGD,29893.72,0-15
38085,U001,200769623,WAL-MAR ,2020-04-12 03:48:35.000000000,2020,1930719291,2020-03-30,2020-04-14,2020-03-30,NAH4,53513.99,Before Due Date
38091,U001,200772595,SAFEW trust,2020-04-18 05:33:18.945312500,2020,1930740743,2020-04-04,2020-04-19,2020-04-04,NAA8,228.42,Before Due Date
38100,U001,200726979,BJ'S  ,2020-06-06 14:47:11.125000000,2020,1930868006,2020-07-05,2020-05-22,2020-05-07,NAA8,380.77,16-30
38108,U001,200769623,WAL-MAR systems,2020-04-24 08:14:40.312500000,2020,1930792859,2020-04-17,2020-05-02,2020-04-17,NAH4,6532.6,Before Due Date
38112,U001,200799367,MCL in,2020-05-13 12:57:41.398437500,2020,1930829459,2020-04-28,2020-05-13,2020-04-28,NAA8,63475.54,0-15
38116,U001,200769623,WAL-MAR foundation,2020-05-06 07:31:13.625000000,2020,1930768434,2020-09-04,2020-04-24,2020-04-09,NAH4,2321.7,0-15
38125,U001,200705742,DOT us,2020-06-01 22:09:05.468750000,2020,1930847966,2020-01-05,2020-06-04,2020-05-01,NAAW,3760.84,Before Due Date
38134,U001,200794332,COST us,2020-05-20 18:36:27.000000000,2020,1930829164,2020-04-28,2020-05-13,2020-04-28,NAAX,8793.09,0-15
38139,U001,200769623,WAL-MAR foundation,2020-04-03 12:41:57.703125000,2020,1930684420,2020-03-22,2020-04-06,2020-03-22,NAH4,314.03,Before Due Date
38155,U001,100031704,DELHAIZE corporation,2020-05-28 01:59:21.062500000,2020,1930857200,2020-04-05,2020-05-19,2020-05-04,NAA8,63591.88,0-15
